year,region,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2015,US,25-4012,Curators,11870.0,27.4,56990.0,24.77,51520.0,28440.0,91710.0
2015,US,25-4013,Museum Technicians and Conservators,10750.0,21.58,44880.0,19.4,40340.0,23200.0,72570.0
2015,US,25-4021,Librarians,131550.0,28.33,58930.0,27.35,56880.0,33810.0,88530.0
2015,US,25-4031,Library Technicians,94170.0,16.44,34200.0,15.54,32310.0,19420.0,51620.0
2015,US,25-9011,Audio-Visual and Multimedia Collections Specialists,10170.0,23.18,48220.0,22.06,45890.0,26090.0,74990.0
2015,US,25-9021,Farm and Home Management Advisors,8760.0,24.91,51820.0,23.65,49190.0,26050.0,80240.0
2015,US,25-9031,Instructional Coordinators,139460.0,31.19,64870.0,29.94,62270.0,35950.0,97770.0
2015,US,25-9041,Teacher Assistants,1228440.0,,26550.0,,24900.0,17920.0,38000.0
2015,US,25-9099,"Education, Training, and Library Workers, All Other",108270.0,21.34,44380.0,19.41,40380.0,21420.0,75170.0
2015,US,27-1011,Art Directors,34690.0,49.03,101990.0,43.15,89760.0,47320.0,172900.0
2015,US,27-1012,Craft Artists,5270.0,17.17,35710.0,14.77,30720.0,18680.0,59750.0
2015,US,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",12240.0,26.04,54170.0,22.34,46460.0,19140.0,99140.0
2015,US,27-1014,Multimedia Artists and Animators,30240.0,33.8,70300.0,30.76,63970.0,36930.0,113600.0
2015,US,27-1019,"Artists and Related Workers, All Other",7700.0,29.87,62130.0,28.1,58450.0,27970.0,100240.0
2015,US,27-1021,Commercial and Industrial Designers,31330.0,33.57,69820.0,32.28,67130.0,37630.0,104730.0
2015,US,27-1022,Fashion Designers,19040.0,35.18,73180.0,30.61,63670.0,33170.0,125270.0
2015,US,27-1023,Floral Designers,44350.0,12.98,27010.0,12.02,25010.0,18310.0,38660.0
2015,US,27-1024,Graphic Designers,204850.0,24.83,51640.0,22.55,46900.0,27560.0,81320.0
2015,US,27-1025,Interior Designers,51050.0,26.69,55510.0,23.48,48840.0,26130.0,91360.0
2015,US,27-1026,Merchandise Displayers and Window Trimmers,100540.0,14.32,29790.0,12.92,26870.0,18970.0,45640.0
2015,US,27-1027,Set and Exhibit Designers,11930.0,26.4,54920.0,23.81,49530.0,24580.0,92470.0
2015,US,27-1029,"Designers, All Other",6590.0,29.92,62220.0,25.62,53280.0,23650.0,109610.0
2015,US,27-2011,Actors,50570.0,37.47,,18.8,,,
2015,US,27-2012,Producers and Directors,104650.0,43.11,89670.0,32.91,68440.0,31780.0,181780.0
2015,US,27-2021,Athletes and Sports Competitors,11710.0,,80490.0,,44680.0,19910.0,
2015,US,27-2022,Coaches and Scouts,224110.0,,40050.0,,31000.0,17930.0,70050.0
2015,US,27-2023,"Umpires, Referees, and Other Sports Officials",18620.0,,33990.0,,24870.0,17890.0,57750.0
2015,US,27-2031,Dancers,10030.0,18.14,,14.44,,,
2015,US,27-2032,Choreographers,5130.0,24.79,51560.0,22.09,45940.0,19210.0,95100.0
2015,US,27-2041,Music Directors and Composers,21540.0,28.38,59040.0,23.95,49820.0,21070.0,101150.0
2015,US,27-2042,Musicians and Singers,37090.0,33.62,,24.2,,,
2015,US,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",14570.0,22.71,,17.64,,,
2015,US,27-3011,Radio and Television Announcers,30390.0,22.31,46410.0,14.88,30960.0,18000.0,86780.0
2015,US,27-3012,Public Address System and Other Announcers,8000.0,19.44,40440.0,12.95,26930.0,17430.0,77010.0
2015,US,27-3021,Broadcast News Analysts,4730.0,42.9,89240.0,31.51,65530.0,27370.0,
2015,US,27-3022,Reporters and Correspondents,41050.0,22.38,46560.0,17.48,36360.0,21390.0,81580.0
2015,US,27-3031,Public Relations Specialists,218910.0,31.65,65830.0,27.29,56770.0,31690.0,110080.0
2015,US,27-3041,Editors,96690.0,31.21,64910.0,26.93,56010.0,29230.0,109760.0
2015,US,27-3042,Technical Writers,49770.0,35.26,73350.0,33.77,70240.0,41610.0,112220.0
2015,US,27-3043,Writers and Authors,43380.0,33.24,69130.0,28.97,60250.0,29230.0,114530.0
2015,US,27-3091,Interpreters and Translators,49650.0,23.25,48360.0,21.24,44190.0,23160.0,78520.0
2015,US,27-3099,"Media and Communication Workers, All Other",22240.0,25.1,52200.0,21.74,45220.0,23910.0,91420.0
2015,US,27-4011,Audio and Video Equipment Technicians,62460.0,22.42,46630.0,19.92,41440.0,22770.0,77440.0
2015,US,27-4012,Broadcast Technicians,28270.0,21.18,44050.0,18.02,37490.0,19030.0,79260.0
2015,US,27-4013,Radio Operators,940.0,22.69,47200.0,24.06,50040.0,18750.0,70440.0
2015,US,27-4014,Sound Engineering Technicians,13840.0,30.45,63340.0,25.64,53330.0,22510.0,118530.0
2015,US,27-4021,Photographers,50070.0,19.37,40280.0,15.24,31710.0,18850.0,72200.0
2015,US,27-4031,"Camera Operators, Television, Video, and Motion Picture",20060.0,28.54,59360.0,23.6,49080.0,25070.0,105120.0
2015,US,27-4032,Film and Video Editors,27660.0,38.61,80300.0,29.69,61750.0,26270.0,155840.0
2015,US,27-4099,"Media and Communication Equipment Workers, All Other",17670.0,34.1,70920.0,33.94,70590.0,28570.0,113840.0
2015,US,29-1011,Chiropractors,32080.0,37.68,78370.0,30.98,64440.0,31310.0,140580.0
2015,US,29-1021,"Dentists, General",100080.0,82.86,172350.0,73.42,152700.0,68310.0,
2015,US,29-1022,Oral and Maxillofacial Surgeons,5000.0,112.45,233900.0,,,85270.0,
2015,US,29-1023,Orthodontists,5410.0,106.44,221390.0,,,87830.0,
2015,US,29-1024,Prosthodontists,710.0,77.41,161020.0,57.57,119740.0,73050.0,
2015,US,29-1029,"Dentists, All Other Specialists",5550.0,82.23,171040.0,82.21,171000.0,37800.0,
2015,US,29-1031,Dietitians and Nutritionists,59740.0,28.08,58410.0,27.84,57910.0,35240.0,80950.0
2015,US,29-1041,Optometrists,35300.0,55.65,115750.0,49.95,103900.0,51780.0,
2015,US,29-1051,Pharmacists,295620.0,57.34,119270.0,58.41,121500.0,86790.0,154040.0
2015,US,29-1061,Anesthesiologists,29220.0,124.09,258100.0,,,142590.0,
2015,US,29-1062,Family and General Practitioners,127430.0,92.36,192120.0,88.65,184390.0,65630.0,
2015,US,29-1063,"Internists, General",48920.0,94.48,196520.0,,,62520.0,
2015,US,29-1064,Obstetricians and Gynecologists,20090.0,106.92,222400.0,,,85940.0,
2015,US,29-1065,"Pediatricians, General",28660.0,88.07,183180.0,81.87,170300.0,90950.0,
2015,US,29-1066,Psychiatrists,24060.0,93.12,193680.0,,,59430.0,
2015,US,29-1067,Surgeons,41600.0,119.0,247520.0,,,111420.0,
2015,US,29-1069,"Physicians and Surgeons, All Other",322740.0,95.05,197700.0,,,57820.0,
2015,US,29-1071,Physician Assistants,98470.0,47.73,99270.0,47.2,98180.0,62760.0,139540.0
2015,US,29-1081,Podiatrists,9500.0,65.47,136180.0,57.37,119340.0,48920.0,
2015,US,29-1122,Occupational Therapists,114660.0,39.27,81690.0,38.54,80150.0,53250.0,116030.0
2015,US,29-1123,Physical Therapists,209690.0,41.25,85790.0,40.4,84020.0,57060.0,119790.0
2015,US,29-1124,Radiation Therapists,16930.0,40.61,84460.0,38.57,80220.0,54220.0,121110.0
2015,US,29-1125,Recreational Therapists,17880.0,22.98,47790.0,22.06,45890.0,28020.0,71790.0
2015,US,29-1126,Respiratory Therapists,120330.0,28.67,59640.0,27.78,57790.0,41970.0,80440.0
2015,US,29-1127,Speech-Language Pathologists,131450.0,36.97,76900.0,35.29,73410.0,46000.0,114840.0
2015,US,29-1128,Exercise Physiologists,6620.0,23.91,49740.0,22.6,47010.0,31540.0,73840.0
2015,US,29-1129,"Therapists, All Other",10890.0,28.46,59210.0,26.93,56010.0,32360.0,93100.0
2015,US,29-1131,Veterinarians,65650.0,47.59,99000.0,42.54,88490.0,53210.0,158260.0
2015,US,29-1141,Registered Nurses,2745910.0,34.14,71000.0,32.45,67490.0,46360.0,101630.0
2015,US,29-1151,Nurse Anesthetists,39410.0,77.04,160250.0,75.55,157140.0,105410.0,
2015,US,29-1161,Nurse Midwives,7430.0,45.01,93610.0,44.48,92510.0,50310.0,132270.0
2015,US,29-1171,Nurse Practitioners,136060.0,48.68,101260.0,47.21,98190.0,70540.0,135830.0
2015,US,29-1181,Audiologists,12070.0,37.22,77420.0,36.01,74890.0,49760.0,111450.0
2015,US,29-1199,"Health Diagnosing and Treating Practitioners, All Other",35750.0,40.92,85120.0,35.92,74710.0,39440.0,135950.0
2015,US,29-2011,Medical and Clinical Laboratory Technologists,162950.0,29.74,61860.0,29.09,60520.0,41510.0,84300.0
2015,US,29-2012,Medical and Clinical Laboratory Technicians,157610.0,19.91,41420.0,18.73,38970.0,25890.0,60810.0
2015,US,29-2021,Dental Hygienists,200550.0,34.96,72720.0,34.77,72330.0,50140.0,98440.0
2015,US,29-2031,Cardiovascular Technologists and Technicians,51400.0,26.97,56100.0,26.38,54880.0,28420.0,87170.0
2015,US,29-2032,Diagnostic Medical Sonographers,61250.0,34.08,70880.0,33.16,68970.0,48720.0,97390.0
2015,US,29-2033,Nuclear Medicine Technologists,19740.0,36.06,74990.0,35.27,73360.0,52950.0,100080.0
2015,US,29-2034,Radiologic Technologists,195590.0,28.13,58520.0,27.25,56670.0,38110.0,81660.0
2015,US,29-2035,Magnetic Resonance Imaging Technologists,33460.0,32.86,68340.0,32.56,67720.0,46690.0,94550.0
2015,US,29-2041,Emergency Medical Technicians and Paramedics,236890.0,17.04,35430.0,15.38,31980.0,20860.0,55110.0
2015,US,29-2051,Dietetic Technicians,28950.0,14.03,29170.0,12.52,26040.0,18230.0,45540.0
2015,US,29-2052,Pharmacy Technicians,379430.0,15.23,31680.0,14.62,30410.0,20950.0,45030.0
2015,US,29-2053,Psychiatric Technicians,58450.0,17.44,36280.0,14.97,31140.0,20780.0,60690.0
2015,US,29-2054,Respiratory Therapy Technicians,10000.0,23.9,49720.0,23.31,48490.0,30750.0,72300.0
2015,US,29-2055,Surgical Technologists,100270.0,22.09,45940.0,21.31,44330.0,31410.0,63410.0
2015,US,29-2056,Veterinary Technologists and Technicians,95790.0,16.0,33280.0,15.29,31800.0,21890.0,47410.0
2015,US,29-2057,Ophthalmic Medical Technicians,39160.0,17.64,36690.0,16.99,35350.0,24300.0,50790.0
2015,US,29-2061,Licensed Practical and Licensed Vocational Nurses,697250.0,21.17,44030.0,20.76,43170.0,32040.0,59510.0
2015,US,29-2071,Medical Records and Health Information Technicians,189930.0,19.44,40430.0,17.84,37110.0,24190.0,61400.0
2015,US,29-2081,"Opticians, Dispensing",73520.0,17.7,36820.0,16.75,34840.0,21980.0,55530.0
2015,US,29-2091,Orthotists and Prosthetists,7100.0,33.63,69960.0,30.98,64430.0,35160.0,107550.0
2015,US,29-2092,Hearing Aid Specialists,5920.0,25.41,52850.0,23.85,49600.0,26660.0,79400.0
2015,US,29-2099,"Health Technologists and Technicians, All Other",104020.0,21.98,45730.0,19.84,41260.0,26520.0,70340.0
2015,US,29-9011,Occupational Health and Safety Specialists,70220.0,34.51,71790.0,33.75,70210.0,40890.0,102980.0
2015,US,29-9012,Occupational Health and Safety Technicians,16050.0,24.65,51270.0,23.11,48070.0,30610.0,77780.0
2015,US,29-9091,Athletic Trainers,23450.0,,46940.0,,44670.0,28480.0,68300.0
2015,US,29-9092,Genetic Counselors,2520.0,35.85,74570.0,34.66,72090.0,49760.0,109650.0
2015,US,29-9099,"Healthcare Practitioners and Technical Workers, All Other",39440.0,27.12,56400.0,23.21,48270.0,25650.0,100390.0
2015,US,31-1011,Home Health Aides,820630.0,11.0,22870.0,10.54,21920.0,17480.0,29950.0
2015,US,31-1013,Psychiatric Aides,69550.0,13.55,28170.0,12.59,26190.0,18990.0,40860.0
2015,US,31-1014,Nursing Assistants,1420570.0,12.89,26820.0,12.36,25710.0,19390.0,36890.0
2015,US,31-1015,Orderlies,52660.0,13.26,27580.0,12.3,25580.0,18770.0,39030.0
2015,US,31-2011,Occupational Therapy Assistants,35460.0,28.05,58340.0,27.82,57870.0,38440.0,78080.0
2015,US,31-2012,Occupational Therapy Aides,7570.0,14.95,31090.0,13.37,27800.0,19820.0,48950.0
2015,US,31-2021,Physical Therapist Assistants,81230.0,26.56,55250.0,26.52,55170.0,32640.0,76940.0
2015,US,31-2022,Physical Therapist Aides,50540.0,13.19,27440.0,12.08,25120.0,18720.0,38040.0
2015,US,31-9011,Massage Therapists,92090.0,20.76,43170.0,18.29,38040.0,18860.0,74860.0
2015,US,31-9091,Dental Assistants,323110.0,17.75,36920.0,17.3,35980.0,24950.0,50660.0
2015,US,31-9092,Medical Assistants,601240.0,15.34,31910.0,14.71,30590.0,22040.0,43880.0
2015,US,31-9093,Medical Equipment Preparers,50330.0,16.8,34950.0,16.02,33330.0,23030.0,49480.0
2015,US,31-9094,Medical Transcriptionists,57830.0,17.17,35720.0,16.77,34890.0,21600.0,50230.0
2015,US,31-9095,Pharmacy Aides,38040.0,13.2,27460.0,11.75,24450.0,18050.0,42830.0
2015,US,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,75620.0,12.47,25940.0,11.71,24360.0,18060.0,36690.0
2015,US,31-9097,Phlebotomists,118160.0,15.76,32770.0,15.21,31630.0,22850.0,45190.0
2015,US,31-9099,"Healthcare Support Workers, All Other",95290.0,17.75,36920.0,17.2,35780.0,21620.0,52920.0
2015,US,33-1011,First-Line Supervisors of Correctional Officers,42520.0,30.18,62770.0,28.71,59720.0,38030.0,94080.0
2015,US,33-1012,First-Line Supervisors of Police and Detectives,100370.0,41.26,85810.0,39.47,82090.0,48930.0,131570.0
2015,US,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,58110.0,36.05,74970.0,34.72,72230.0,41790.0,114900.0
2015,US,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",69660.0,23.82,49540.0,22.55,46900.0,26470.0,76430.0
2015,US,33-2011,Firefighters,318790.0,23.72,49330.0,22.53,46870.0,23010.0,79490.0
2015,US,33-2021,Fire Inspectors and Investigators,12290.0,28.75,59800.0,27.27,56730.0,34260.0,92120.0
2015,US,33-2022,Forest Fire Inspectors and Prevention Specialists,1650.0,21.51,44740.0,17.62,36650.0,24500.0,78430.0
2015,US,33-3011,Bailiffs,17730.0,21.59,44900.0,20.03,41670.0,22650.0,73070.0
2015,US,33-3012,Correctional Officers and Jailers,427790.0,21.79,45320.0,19.49,40530.0,27830.0,73060.0
2015,US,33-3021,Detectives and Criminal Investigators,106580.0,38.28,79620.0,37.12,77210.0,41200.0,128690.0
2015,US,33-3031,Fish and Game Wardens,5630.0,26.43,54970.0,25.38,52780.0,34620.0,76510.0
2015,US,33-3041,Parking Enforcement Workers,8710.0,18.4,38280.0,17.56,36530.0,22000.0,58060.0
2015,US,33-3051,Police and Sheriff's Patrol Officers,653740.0,29.45,61270.0,28.04,58320.0,33430.0,96110.0
2015,US,33-3052,Transit and Railroad Police,3720.0,29.85,62090.0,28.69,59670.0,35160.0,93720.0
2015,US,33-9011,Animal Control Workers,13180.0,16.98,35330.0,16.08,33450.0,20830.0,53190.0
2015,US,33-9021,Private Detectives and Investigators,30460.0,25.41,52840.0,21.93,45610.0,26920.0,85190.0
2015,US,33-9031,Gaming Surveillance Officers and Gaming Investigators,10650.0,16.29,33880.0,14.99,31170.0,21460.0,50130.0
2015,US,33-9032,Security Guards,1097660.0,13.68,28460.0,11.84,24630.0,18350.0,45010.0
2015,US,33-9091,Crossing Guards,68640.0,13.33,27730.0,12.07,25100.0,17890.0,39540.0
2015,US,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",141670.0,10.54,21930.0,9.38,19500.0,16770.0,30790.0
2015,US,33-9093,Transportation Security Screeners,41820.0,19.25,40050.0,18.9,39310.0,33970.0,47020.0
2015,US,33-9099,"Protective Service Workers, All Other",120270.0,15.72,32690.0,13.77,28650.0,18740.0,54040.0
2015,US,35-1011,Chefs and Head Cooks,129370.0,22.07,45920.0,19.95,41500.0,23150.0,74170.0
2015,US,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,884090.0,16.02,33330.0,14.59,30340.0,19990.0,51370.0
2015,US,35-2011,"Cooks, Fast Food",520010.0,9.43,19610.0,9.17,19080.0,16510.0,24140.0
2015,US,35-2012,"Cooks, Institution and Cafeteria",404980.0,12.29,25560.0,11.52,23960.0,17400.0,36920.0
2015,US,35-2013,"Cooks, Private Household",380.0,18.12,37680.0,12.65,26300.0,19670.0,77650.0
2015,US,35-2014,"Cooks, Restaurant",1150760.0,11.74,24430.0,11.11,23100.0,17680.0,33450.0
2015,US,35-2015,"Cooks, Short Order",193170.0,10.55,21940.0,9.99,20780.0,17000.0,29370.0
2015,US,35-2019,"Cooks, All Other",15160.0,13.58,28240.0,12.67,26350.0,18200.0,41030.0
2015,US,35-2021,Food Preparation Workers,862740.0,10.6,22050.0,9.7,20180.0,17060.0,30010.0
2015,US,35-3011,Bartenders,589150.0,11.59,24110.0,9.39,19530.0,16980.0,37980.0
2015,US,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",3216460.0,9.47,19710.0,9.09,18910.0,16570.0,24420.0
2015,US,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",486650.0,9.9,20590.0,9.24,19230.0,16890.0,26780.0
2015,US,35-3031,Waiters and Waitresses,2505630.0,11.07,23020.0,9.25,19250.0,16810.0,35640.0
2015,US,35-3041,"Food Servers, Nonrestaurant",257070.0,11.06,23010.0,9.82,20420.0,17030.0,32920.0
2015,US,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,412830.0,10.29,21400.0,9.27,19280.0,16950.0,29210.0
2015,US,35-9021,Dishwashers,505000.0,9.79,20360.0,9.3,19340.0,16920.0,24630.0
2015,US,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",391150.0,9.87,20530.0,9.22,19180.0,16710.0,27180.0
2015,US,35-9099,"Food Preparation and Serving Related Workers, All Other",52470.0,11.09,23060.0,9.8,20380.0,16970.0,34370.0
2015,US,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,166920.0,19.26,40060.0,17.81,37050.0,22740.0,62080.0
2015,US,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",103450.0,22.55,46900.0,21.15,43980.0,27150.0,72390.0
2015,US,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2146880.0,12.59,26180.0,11.27,23440.0,17550.0,39320.0
2015,US,37-2012,Maids and Housekeeping Cleaners,926240.0,11.05,22990.0,9.97,20740.0,17020.0,33380.0
2015,US,37-2019,"Building Cleaning Workers, All Other",16480.0,14.52,30200.0,14.06,29250.0,18870.0,42240.0
2015,US,37-2021,Pest Control Workers,70250.0,16.39,34080.0,15.46,32160.0,21270.0,49600.0
2015,US,37-3011,Landscaping and Groundskeeping Workers,895600.0,13.2,27460.0,12.03,25030.0,18460.0,39520.0
2015,US,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",24200.0,16.62,34570.0,15.64,32540.0,22720.0,48860.0
2015,US,37-3013,Tree Trimmers and Pruners,40160.0,17.32,36030.0,16.1,33500.0,21660.0,55700.0
2015,US,37-3019,"Grounds Maintenance Workers, All Other",16890.0,16.03,33340.0,14.05,29220.0,18950.0,56480.0
2015,US,39-1011,Gaming Supervisors,22640.0,24.1,50130.0,23.91,49730.0,28870.0,73120.0
2015,US,39-1012,Slot Supervisors,7700.0,18.05,37550.0,17.16,35680.0,20580.0,58900.0
2015,US,39-1021,First-Line Supervisors of Personal Service Workers,177700.0,18.59,38670.0,17.17,35710.0,22230.0,59840.0
2015,US,39-2011,Animal Trainers,11720.0,16.15,33600.0,12.8,26610.0,18160.0,57170.0
2015,US,39-2021,Nonfarm Animal Caretakers,174060.0,11.36,23630.0,10.1,21010.0,17160.0,34780.0
2015,US,39-3011,Gaming Dealers,94900.0,10.49,21810.0,9.14,19000.0,16440.0,34780.0
2015,US,39-3012,Gaming and Sports Book Writers and Runners,12370.0,12.58,26170.0,10.91,22700.0,17200.0,42640.0
2015,US,39-3019,"Gaming Service Workers, All Other",12280.0,12.68,26380.0,11.56,24040.0,17720.0,37780.0
2015,US,39-3021,Motion Picture Projectionists,5620.0,11.8,24540.0,10.33,21490.0,17360.0,35780.0
2015,US,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",114000.0,10.13,21060.0,9.22,19180.0,16730.0,29110.0
2015,US,39-3091,Amusement and Recreation Attendants,273870.0,10.27,21360.0,9.27,19280.0,16870.0,29130.0
2015,US,39-3092,Costume Attendants,6120.0,25.42,52870.0,21.4,44500.0,19570.0,91440.0
2015,US,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",17430.0,11.53,23990.0,10.11,21020.0,17200.0,36180.0
2015,US,39-3099,"Entertainment Attendants and Related Workers, All Other",15010.0,11.59,24110.0,10.92,22720.0,17410.0,32090.0
2015,US,39-4011,Embalmers,3710.0,19.95,41490.0,19.43,40410.0,23550.0,61210.0
2015,US,39-4021,Funeral Attendants,35290.0,12.42,25840.0,11.43,23770.0,17620.0,38120.0
2015,US,39-4031,"Morticians, Undertakers, and Funeral Directors",25470.0,25.47,52990.0,23.31,48490.0,27000.0,82010.0
2015,US,39-5011,Barbers,14350.0,14.01,29140.0,11.95,24850.0,17940.0,47410.0
2015,US,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",348010.0,13.83,28770.0,11.38,23660.0,17620.0,47410.0
2015,US,39-5091,"Makeup Artists, Theatrical and Performance",3060.0,32.0,66560.0,25.59,53230.0,19420.0,122110.0
2015,US,39-5092,Manicurists and Pedicurists,83840.0,11.36,23630.0,10.01,20820.0,18260.0,33940.0
2015,US,39-5093,Shampooers,15190.0,9.78,20350.0,9.27,19290.0,17170.0,24800.0
2015,US,39-5094,Skincare Specialists,40190.0,16.97,35300.0,14.47,30090.0,18310.0,61330.0
2015,US,39-6011,Baggage Porters and Bellhops,46550.0,11.75,24430.0,10.17,21160.0,17260.0,36630.0
2015,US,39-6012,Concierges,31430.0,14.84,30870.0,13.96,29030.0,19830.0,46000.0
2015,US,39-7011,Tour Guides and Escorts,35930.0,12.94,26920.0,11.59,24100.0,17790.0,39410.0
2015,US,39-7012,Travel Guides,2810.0,17.75,36920.0,16.43,34180.0,19940.0,57300.0
2015,US,39-9011,Childcare Workers,573440.0,10.72,22310.0,9.77,20320.0,16900.0,30750.0
2015,US,39-9021,Personal Care Aides,1369230.0,10.48,21790.0,10.09,20980.0,16910.0,28620.0
2015,US,39-9031,Fitness Trainers and Aerobics Instructors,237760.0,19.7,40970.0,17.39,36160.0,18690.0,70180.0
